name,ph_seq,ph_dur
4_nbzdds_16,SP s u ei l uo m an d e AP,0.265261 0.7575 0.0125 0.02 0.1 0.11 0.23 0.61 0.07 0.47 0.38288
4_yj_17,SP uo d eng d e r en t a z ai d uo van d e u ei l ai SP AP,0.04 0.24 0.11 0.29 0.06 0.21 0.15 0.52 0.13 0.19 0.13 0.19 0.14 0.32 0.28 0.06 0.78 0.01 0.02 0.16 0.57 0.09 0.55775
4_syst_38,SP zh eng b u g uo zh ao x i AP SP i ou n i an zh e u ang x i AP SP,0.141315 0.14 0.14 0.07 0.13 0.13 0.11 0.13 0.3 0.22 0.375 0.28 0.165 0.01 0.02 0.1 0.02 0.12 0.13 0.49 0.01 0.02 0.26 0.38 0.22063 0.265079
4_slsz_29,SP zh i sh i d ang i ou i g e r en k an h ai SP AP,0.477324 0.39 0.14 0.4275 0.0725 0.07 0.58 0.01 0.13 0.26 0.15 0.25 0.12 0.28 0.17 0.18 0.17 1.0 0.31 0.60738
4_yj_14,x i ang z uo x i ang i ou x i ang q i an k an SP,0.4075 0.0125 0.04 0.14 0.72 0.52 0.02 0.01 0.02 0.7 0.29 0.01 0.11 0.18 0.01 0.4875 0.1625 0.805 0.39381
4_yj_11,SP uo p ai zh e d u ei AP n a zh e ai d e SP h ao m a SP p ai SP,0.06 0.23 0.065 0.305 0.11 0.16 0.14 0.01 0.345 0.275 0.1 0.25 0.1 0.1625 0.4975 0.14 0.355 0.245 0.05 0.18 0.13 0.18 0.11 0.0575 0.9425 0.79075
4_syst_4,SP van l i ang z ou g uo d e n ei x ie q v zh e SP,0.19 0.0875 0.17 0.0125 0.05 0.11 0.35 0.15 0.36 0.13 0.29 0.13 0.34 0.2 0.1 0.2 0.29 0.13 0.27 0.627047
4_dance_23,k e i m an m an h ua j in uo d e x in h uai SP AP SP,0.16 0.3375 0.2625 0.15 0.19 0.2 0.2 0.17 0.29 0.14 0.31 0.33 0.1 0.2 0.2 0.2 0.18 1.045 0.36 0.71038 0.431202
4_slsz_4,SP s u ei sh i j i an d e h ai l ang AP SP p i ao l i ou SP AP SP,0.160884 0.9475 0.0125 0.15 0.23 0.55 0.15 0.04 0.57 0.08 0.19 0.18 0.31 0.08 0.255 0.125 0.06 0.2 0.01 0.02 0.11 0.01 0.65 0.33 0.605 0.05612
4_ycjh_8,SP i sh u ang i an j ing zh u ei zh e n i l uan p SP ao AP,0.433152 0.2 0.14 0.01 1.24 0.01 0.02 0.13 0.25 0.12 0.04 0.54 0.13 0.51 0.19 0.49 0.18 0.58 0.03 0.06 0.325 0.36069
4_syst_8,sh ei r ang SP AP,0.26 0.89 0.04 1.0 0.23 0.34319
4_yj_13,SP u ei l ai i ou i g e r en z ai d eng d ai SP AP SP,0.28 0.01 0.02 0.09 0.65 0.01 0.01 0.19 0.13 0.21 0.18 0.51 0.09 0.22 0.13 0.25 0.09 0.86 0.325 0.55156 0.3922
4_jd_39,SP i ao i ou l i ang g e AP x i ang f an d e m eng SP AP SP,0.32 0.04 0.0875 0.0125 0.03 0.12 0.01 0.4 0.08 0.805 0.315 0.24 0.01 0.02 0.16 1.09 0.07 0.68 0.06 2.3 0.185 0.18644 0.173946
4_ckyg_35,SP z u ei u en r ou d e SP AP SP ve g SP,0.30619 0.17 0.01 0.3175 0.0125 0.02 0.37 0.78 0.13 0.985 0.355 0.385 0.115 0.35 2.47 0.19419
4_jd_6,SP uo h e n i sh ou q i an sh ou SP,0.07 0.4075 0.1825 0.38 0.15 0.33 0.18 0.34 0.2 0.06 0.29 0.18 0.36475 0.300249
4_jd_1,SP i ong van d e SP ai uo SP AP SP,0.21 0.01 0.2575 0.54 0.0825 0.335 0.085 0.49 0.88 0.25 0.38 0.337487
4_ycjh_1,x i ang h e n i n ao AP SP,0.2 0.01 0.2575 0.1525 0.51 0.14 0.26 0.08 0.315 0.2345 0.206803
4_htdst_20,x i ang z uo zh i g e j i l u n i uo SP,0.2675 0.0125 0.02 0.08 0.07 0.14 0.2675 0.1025 0.24 0.16 0.27 0.09 0.22 0.14 0.51 1.025 0.21631
4_jd_7,sh uo SP i ao i q i SP AP z ou d ao SP AP z u ei h ou SP,0.15 0.43 0.07 0.02 0.01 0.17 0.3 0.74 0.08 0.34 0.16 0.17 0.13 1.025 0.125 0.425 0.535 0.01 0.03 0.24 1.985 0.831523
4_dance_28,sh i f ou uo i g e r en z ou AP SP,0.4275 0.0125 0.13 0.01 0.75 0.3 0.1 0.24 0.12 0.3 0.13 0.325 0.2665 0.425964
4_jd_47,sh uo SP i ao i q i SP AP z ou d ao AP z u ei AP h SP,0.12 0.375 0.075 0.01 0.01 0.25 0.29 0.68 0.1 0.32 0.14 0.18 0.11 0.96 0.33 0.16 0.01 0.365 0.1425 2.4225 0.568817
4_syst_40,SP s u ei ve sh i i ch ang i ou q v SP u h u ei d e l v x ing AP,0.242698 0.17 0.01 0.1475 0.1625 0.15 0.1875 0.1625 0.3 0.16 0.01 0.02 0.15 0.13 0.36 0.05 0.49 0.01 0.02 0.12 0.23 0.09 0.29 0.21 0.19 0.22031
4_htdst_9,SP uo m en sh i l i ang k e AP h u ei t ong d e sh i t ou SP AP,0.07 0.3475 0.0925 0.21 0.2 0.64 0.35 0.01 0.01 0.11 0.4 0.27 0.13 0.01 0.28 0.1 0.27 0.11 0.59 0.34 0.1 0.11 1.09 0.09 0.24656
4_wzqad_9,SP r ang uo q in i q in SP x i ang g uo q v i i ang SP AP SP,0.255896 0.17 0.4175 0.3475 0.205 0.23 0.23 0.23 0.415 0.235 0.2 0.01 0.06 0.08 0.45 0.23 0.48 0.33 0.01 1.635 0.385 0.19806 0.481202
4_ckyg_32,SP uo n u l i u ei x i ao j i an q i ang SP,0.542698 0.1775 0.0925 0.3175 0.1125 0.43 0.02 0.31 0.23 0.01 0.11 0.08 0.05 0.47 0.13 0.01 0.34219 0.103175
4_sh_0,SP sh i i ou g uo j i g e b u c uo d u ei x i ang SP,0.13 0.5875 0.4125 0.01 0.02 0.14 0.13 0.16 0.49 0.13 0.39 0.05 0.3 0.22 0.13 0.42 0.01 0.03 0.29 0.01 0.865 0.41563
4_yhys_23,SP q i sh i uo g uo d e SP AP h ai k e i SP AP SP,0.452313 0.18 0.18 0.5575 0.0125 0.26 0.14 0.45 0.12 0.57 0.09 0.21 0.16 0.65 0.17 0.77 0.975 0.105 0.39075 0.37254
4_htdst_15,j ve j i ang d e b i ao q ing l i SP AP sh an g uo l e SP sh i l uo SP,0.13 0.25 0.13 0.04 0.3075 0.0625 0.68 0.09 0.01 0.22 0.14 0.32 0.11 0.555 0.17 0.115 0.19 0.33 0.05 0.26 0.1 0.45 0.2 0.4 0.01 0.12 0.38 0.615555
4_wzdssl_12,d eng g u ang x i m ie l e SP AP SP,0.13 0.31 0.1 0.04 0.21 0.21 0.18 0.19 0.3 0.1 0.625 0.365 0.175 0.22294
4_ycjh_29,SP i c i j i ou h ao SP uo d ai n i q v k an t i an h u ang d i l ao SP AP,0.09 0.24 0.16 0.2275 0.28 0.0125 0.02 0.16 0.375 0.265 0.25 0.11 0.26 0.1 0.22 0.16 0.18 0.14 0.23 0.13 0.02 0.22 0.12 0.02 0.26 0.05 0.26 0.12 0.68 0.28 0.30431
4_ycjh_36,n i k e zh i d ao SP uo q van b u d e x in t i ao SP AP,0.12 0.2 0.17 0.18 0.2 0.3 0.11 0.375 0.325 0.16 0.23 0.29 0.05 0.27 0.05 0.2 0.25 0.5 0.24 0.01 1.23 0.185 0.41544
4_wzqad_22,SP in u ei zh ong j i an k ong b ai d e sh i g u ang SP,0.1 0.7075 0.0125 0.02 0.17 0.31 0.12 0.06 0.2775 0.1225 0.27 0.11 0.28 0.1 0.06 0.29 0.3 0.1 0.04 0.97 0.45625
4_wzdssl_9,SP z en m e n i sh eng in b i an d e l eng d an l e SP AP,0.380658 0.17 0.2375 0.1525 0.3575 0.0725 0.06 0.21 0.57 0.27 0.16 0.02 0.32 0.05 0.3 0.14 0.71 0.11 0.67 0.15 0.565 0.13 0.38
4_slsz_13,SP zh i sh i d ang i ou b a h u ei i f an k ai SP AP,0.218526 0.18 0.16 0.2875 0.2 0.0825 0.6 0.01 0.02 0.15 0.23 0.16 0.02 0.12 0.44 0.16 0.26 0.17 1.55 0.145 0.20987
4_slsz_36,ch u l e n i zh i uai d e k ong b ai AP,0.23 0.32 0.08 0.3175 0.0625 0.54 0.17 0.36 0.7 0.09 0.22 0.22 0.29 0.09 0.33 0.41506
4_yhys_22,t ing d ao zh e er SP n i j i ou b ie d an x in SP AP SP,0.29 0.6675 0.0625 0.63 0.18 0.13 0.165 0.365 0.15 0.23 0.37 0.01 0.02 0.17 0.7 0.12 0.57 0.25 0.715 0.37 0.31337 0.196961
4_slsz_7,x i ang n i an d e h ai sh i n i u ang zh e SP uo SP d e i an b o SP AP SP,0.3875 0.0125 0.02 0.13 0.01 0.67 0.06 0.22 0.18 0.57 0.19 0.29 0.05 0.98 0.01 0.02 0.11 0.255 0.245 0.645 0.055 0.09 0.66 0.01 0.04 0.12 1.64 0.465 0.505 0.490985
4_jd_4,g uo l e t ai j i ou m ei r en j i d e AP,0.17 0.39 0.12 0.31 0.21 0.42 0.23 0.01 0.02 0.16 0.44 0.22 0.4 0.14 0.38 0.07 0.53 0.37863
4_dance_18,SP sh en sh en d e s uo zh u l e uo SP,0.409456 0.25 0.24 0.13 0.32 0.07 0.19 0.19 0.29 0.11 0.27 0.1 0.35 0.415 0.421542
4_wzqad_23,r u g uo h ai n eng f en x SP AP SP i ang ie sh i SP i zh ong l ang m an SP AP,0.13 0.07 0.12 0.15 0.14 0.34 0.16 1.16 0.15 0.24 1.16 0.115 0.375 0.11 0.02 0.01 0.02 0.17 0.685 0.105 0.29 0.16 0.31 0.13 0.24 0.18 1.07 0.225 0.11525
4_yhys_26,SP i d ing sh i n i l ai sh i t ai x i ao x in SP,0.540476 0.37 0.19 0.4 0.46 0.01 0.16 0.43 0.15 0.42 0.27 0.18 0.2 0.485 0.485 0.01 0.02 0.26 0.655 0.3375
4_wzqad_8,SP i r an q in ai d e SP uo m ei r ang n i sh i u ang SP,0.1 0.29 0.1 0.31 0.21 0.15 0.37 0.11 0.49 0.48 0.15 0.08 0.13 0.06 0.31 0.12 0.13 0.44 0.01 0.01 1.595 0.64763
4_hjbj_3,n i sh i z en i ang d e SP AP SP g u d u SP,0.15 0.08 0.1775 0.0225 0.15 1.48 0.01 0.02 0.13 0.375 0.085 0.27 0.05 0.1 0.25 0.15 1.605 0.42137
4_nn_19,d ou k e SP i s u ei b i an d e SP,0.11 0.13 0.17 0.16 0.11 0.15 0.26 0.01 0.02 0.14 0.02 0.24 0.05 0.49663 0.117868
4_nn_42,SP ai i g e r en x i u ang t a g uo g eng h ao AP,0.470499 0.5975 0.2625 0.1 0.17 0.14 0.39 0.17 0.21 0.02 0.21 0.14 0.43 0.11 0.2 0.1 0.19 0.07 0.6 0.34825
4_slsz_34,ch u l e n i zh i uai d e i l ai AP,0.16 0.35 0.06 0.2975 0.0625 0.6 0.15 0.35 0.69 0.07 0.3 0.36 0.05 0.395 0.30781
4_jd_38,SP sh i b u sh i n i h e AP SP uo SP,0.04 0.4975 0.0225 0.1 0.37 0.23 0.35 0.13 0.3 0.01 0.025 0.11 0.555 0.3715 0.454082
4_jd_33,SP ai q ing k ai sh i b i an h ua d e sh i h ou SP AP SP,0.165601 0.15 0.2 0.28 0.16 0.34 0.19 0.32 0.16 0.07 0.3 0.16 0.69 0.18 0.37 0.43 0.01 0.2 0.81 0.235 0.85187 0.124739
4_zgz_37,x i ang ing z i zh u ei zh e g u ang m eng i ou AP,0.5275 0.0125 0.01 0.29 0.15 0.25 0.15 0.04 0.27 0.11 0.12 0.14 0.03 0.32 0.09 0.36 0.02 0.225 0.34481
4_hjbj_25,SP uo d uo m e x i ang h e n i j i an i m i an SP,0.11 0.12 0.12 0.27 0.11 0.25 0.17 0.01 0.24 0.15 0.23 0.13 0.39 0.18 0.05 0.41 0.34 0.18 0.01 1.4 0.983523
4_nbzdds_32,d u ei b u q i SP AP SP,0.3875 0.0125 0.02 0.09 0.53 0.23 0.715 0.17 0.32956 0.22161
4_nn_49,SP d a c ong x in l i n uan n uan d e SP AP SP,0.463832 0.12 0.17 0.13 0.16 0.14 0.1575 0.1025 0.2 0.11 0.15 0.12 0.24 0.05 0.27 0.42 0.29288 0.310317
4_ycjh_14,SP sh i j ie h ai x i ao SP uo SP p ei n i q v d ao t i an ia h ai j i ao SP AP SP,0.430385 0.4175 0.0325 0.1 0.21 0.17 0.24 0.2 0.01 0.295 0.305 0.215 0.105 0.05 0.22 0.11 0.23 0.17 0.18 0.11 0.2 0.18 0.01 0.02 0.52 0.14 0.25 0.67 0.01 0.06 0.27 0.38369 0.287392
4_htdst_32,x in t eng n i sh i k e AP h u ei t ong d e sh i t ou SP AP,0.18 0.6875 0.1025 0.53 0.29 0.58 0.2 0.22 0.13 0.375 0.315 0.29 0.01 0.02 0.15 0.34 0.05 0.61 0.29 0.15 0.1 0.95 0.085 0.40387
4_ycjh_28,SP i k e x in z ao i j ing SP AP zh u en b ei h ao SP AP SP,0.06 0.22 0.15 0.2 0.18 0.36 0.16 0.51 0.23 0.15 1.045 0.39 0.6025 0.1725 0.05 0.57 0.08 0.55 0.17 1.72 0.32 0.655 0.380204
4_yhys_13,SP n i i ou k e z eng l ai g uo AP uo d e m eng l i SP AP,0.188503 0.18 0.6075 0.0125 0.02 0.19 1.06 0.17 0.38 0.07 0.64 0.15 0.3 0.4025 0.4075 0.09 0.24 0.18 0.75 0.08 0.83 0.15 0.474
4_syst_20,sh i j i an zh ao j i d e SP AP ch ong sh ua zh e SP AP SP,0.17 0.1275 0.0725 0.04 0.14 0.1 0.34 0.17 0.31 0.13 0.35 0.175 0.395 0.16 0.31 0.16 0.32 0.15 0.32 0.17 0.325 0.387967
4_nbzdds_11,SP uo u ei sh en m e l i k ai n i AP SP,0.385986 0.3375 0.0225 0.6275 0.2025 0.19 0.19 0.54 0.19 0.46 0.22 0.51 0.1 0.21 0.33319 0.438322
4_yj_15,SP ai i ao g uai j i g e uan c ai l ai SP AP SP,0.447007 0.5075 0.0125 0.11 0.14 0.2275 0.1425 0.17 0.14 0.29 0.87 0.16 0.47 0.17 0.42 0.38 0.48044 0.498526
4_yyzbs_20,r ang ai ch eng u ei AP SP uo sh en sh ang d e g u ang AP SP,0.03 0.5375 0.1325 0.15 0.02 0.01 0.655 0.315 0.05 0.3 0.13 0.18 0.18 0.65 0.09 0.3 0.1 0.01 1.885 0.26575 0.276485
4_nbzdds_3,d an j i k e h u ei l uo d i SP,0.15 0.25 0.13 0.17 0.2 0.47 0.17 0.01 0.27 0.06 0.26 0.14 1.59 0.42575
4_yyzbs_25,SP n i sh i s uo i ou SP AP SP n i sh i h e SP zh ao SP i zh SP,0.484762 0.18 0.26 0.3875 0.0125 0.24 0.7 0.02 0.74 0.365 0.35 0.095 0.11 0.32 0.31 0.07 0.23 0.49 0.04 0.17 0.88 0.45 0.22 3.255 0.1825
4_syst_7,SP x i ao zh e k u zh e d ou k uai h uo SP AP,0.148345 0.2475 0.0125 0.02 0.11 0.1 0.19 0.07 0.13 0.11 0.12 0.36 0.14 0.36 0.18 0.86 0.27 0.412
4_yyzbs_10,SP i ou i zh ong b ei sh ang SP AP,0.48 0.01 0.01 0.25 0.2 1.02 0.08 0.21 0.23 0.45 0.315 0.29769
4_ckyg_18,SP r u g uo b u g ou b ei sh ang SP AP SP j i ou u f a f ei x i ang SP AP,0.444444 0.13 0.14 0.08 0.12 0.13 0.62 0.11 0.5 0.15 0.27 0.2 0.88 0.325 0.33 0.065 0.78 0.01 0.02 0.02 0.19 0.3 0.17 0.15 0.97 0.01 0.09 0.245 0.379
4_nbzdds_30,SP h en k ao j in AP SP,0.336735 0.13 0.22 0.13 0.56 0.14 0.485 0.40163 0.421655
4_nn_25,x i n i d e x i h uan,0.19 0.16 0.11 0.17 0.12 0.42 0.18 0.41 0.16 0.47169
4_hjbj_15,d u ei n i sh uo i j v SP AP zh i sh i sh uo SP i j v SP,0.3375 0.0125 0.02 0.12 0.21 0.19 0.33 0.31 0.18 0.745 0.345 0.33 0.14 0.07 0.18 0.02 0.2 0.725 0.595 0.25 0.2 1.425 0.37931
4_nn_20,n i sh uo d e uo d ou van i q v SP,0.07 0.13 0.19 0.17 0.12 0.53 0.19 0.12 0.24 0.27 0.2 0.2 0.18 0.24606
4_wzdssl_0,SP d eng g u ang ie an l e SP,0.171769 0.21 0.29 0.12 0.01 0.3675 0.2425 0.49 0.07 0.795 0.885618
4_dance_8,SP m ing t i an uo i ao l i SP k ai SP AP SP,0.132449 0.15 0.66 0.14 0.02 0.67 1.03 0.01 0.02 0.16 0.6 0.05 0.15 0.96 0.09 0.352 0.485442
4_dance_17,t i an m ei d e sh ang h ai SP AP SP,0.12 0.01 0.2275 0.1525 0.32 0.05 0.21 0.17 2.53 0.14 1.16 0.225 0.60612 0.297528
4_ycjh_7,SP in u ei n i sh i uo d e SP AP SP j i ao ao SP,0.529025 0.5475 0.0125 0.02 0.14 0.35 0.68 0.01 0.29 0.13 0.31 0.075 0.14 0.045 0.4 0.01 0.02 1.23 0.73775
4_sh_16,b ei n i i sh uo sh i i ou x ie AP SP in x i ang SP AP SP,0.12 0.37 0.1 0.4075 0.3625 0.18 0.28 0.53 0.2 0.01 0.19 0.18 0.4575 0.4275 0.055 0.27 0.19 0.01 1.595 0.185 0.42806 0.394082
4_nn_3,d ou k e SP i sh i zh en d e SP,0.09 0.14 0.15 0.155 0.095 0.15 0.24 0.03 0.16 0.24 0.06 0.2 0.65443
4_sh_7,SP f an zh eng ai q ing b u j i ou d ou AP zh e i ang SP AP SP,0.33576 0.16 0.3875 0.0825 0.3675 0.3725 0.2 0.37 0.05 0.34 0.13 0.03 0.3 0.13 0.5 0.34 0.15 1.67 0.01 0.16 0.205 0.54662 0.431338
4_yj_10,SP uo t ing j i an f eng l ai z i d i t ie h e r en SP h ai SP AP SP,0.26068 0.16 0.16 0.24 0.1175 0.0125 0.1375 0.2025 0.43 0.15 0.22 0.12 0.2 0.12 0.19 0.14 0.2 0.13 0.19 0.13 0.455 0.055 0.15 0.705 0.095 0.33487 0.367642
4_syst_23,SP van l ai l i ou x ia d e d ou sh i SP zh en d e AP,0.366236 0.1775 0.1625 0.16 0.3675 0.0125 0.02 0.2 0.36 0.11 0.35 0.16 0.31 0.19 0.155 0.045 0.1 0.4 0.07 0.3 0.32063
4_ckyg_1,SP uo zh i i ao ch u f a SP b u i ao m u d i SP AP SP,0.446372 0.1 0.19 0.73 0.01 0.02 0.22 0.22 0.18 0.645 0.425 0.08 0.57 0.01 0.02 0.11 0.11 0.15 1.54 0.355 0.31869 0.154898
4_hjbj_5,sh u x i d e n a i t i ao j ie SP AP SP,0.25 0.22 0.21 0.27 0.11 0.2 0.17 0.55 0.51 0.2 0.01 0.295 0.135 1.045 0.33 0.348 0.385941
4_htdst_12,SP h ai x i ang ai SP AP q ve d i ao t ou f ang sh ou SP AP,0.418254 0.12 0.21 0.16 0.01 0.3075 0.7675 0.185 0.225 0.145 0.29 0.09 0.01 0.62 0.12 0.24 0.13 0.3 0.16 1.16 0.145 0.10812
4_nn_31,SP uo x i ang sh uo q i sh i n i h en h ao,0.591995 0.05 0.2475 0.0125 0.03 0.15 0.12 0.18 0.13 0.3 0.05 0.08 0.17 0.14 0.18 0.11 0.52712
4_ckyg_4,r u g uo SP h en n i SP AP SP j i ou n eng b u u ang j i n i SP AP SP,0.02 0.36 0.16 0.6 0.58 0.17 0.35 0.09 0.745 0.305 0.285 0.065 0.22 0.01 0.02 0.07 0.18 0.1 0.7 0.01 0.02 0.19 0.27 0.15 0.8 0.485 0.22 0.411247
4_dance_29,SP x i ang t ing j i an n i d e uan l i ou SP AP SP,0.288209 0.3775 0.0125 0.05 0.12 0.3 0.27 0.01 0.02 0.19 0.29 0.07 0.37 0.38 0.05 0.01 0.595 0.26 0.59563 0.168413
4_yhys_3,SP i sh u ang sh ou r ang zh e sh i SP g u ang i ou l e u en d u SP AP SP,0.447166 0.29 0.14 0.01 0.23 0.17 0.3 0.11 0.33 0.1 0.26 0.4 0.515 0.055 0.09 0.03 0.5 0.01 0.16 0.11 0.01 0.01 1.225 0.095 0.665 0.265 0.615 0.446737
4_wzqad_28,SP i r an q in ai d e SP AP SP uo m ei r ang n i sh i u ang SP AP SP,0.12 0.34 0.09 0.3 0.2 0.17 0.34 0.09 0.51 0.15 0.21 0.08 0.2 0.09 0.11 0.07 0.32 0.11 0.15 0.42 0.01 0.01 1.795 0.16 0.555 0.04094
4_sh_15,j i ao l uo n a ch u ang k ou SP AP SP u en d e d ao m ei g u ei h ua x i ang AP SP,0.16 0.01 0.3575 0.0925 0.33 0.13 0.82 0.18 0.01 0.32 0.14 0.715 0.125 0.36 0.49 0.01 0.02 0.12 0.32 0.14 0.34 0.12 0.34 0.13 0.01 0.31 0.15 0.31 0.25 0.01 0.355 0.39475 0.477642
4_hjbj_4,n a zh e n i SP g ei d e zh ao SP p i an SP AP SP,0.14 0.25 0.15 0.53 0.14 0.86 0.37 0.09 0.3 0.11 0.29 0.13 0.36 0.13 0.06 0.02 0.89 0.355 0.23525 0.322993
4_zgz_32,m ei d ang uo u ei n i t ai q i t ou AP SP,0.12 0.24 0.14 0.3775 0.4525 0.01 0.31 0.09 0.1 0.16 0.26 0.18 0.22 0.15 0.195 0.29225 0.149932
4_zgz_33,l i an i an l ei d ou j ve d e z i i ou AP,0.13 0.01 0.5075 0.0125 0.02 0.25 0.26 0.15 0.27 0.13 0.17 0.1 0.21 0.57 0.01 0.02 0.245 0.32512
4_zgz_7,SP i ao i an d e r ang r en x i ang k u SP AP SP,0.54 0.07 0.01 0.01 0.2775 0.0825 0.03 0.34 0.34 0.14 0.21 0.33 0.01 0.13 0.16 0.64 0.43 0.225 0.06531
4_hjbj_7,SP uo m en h u ei b u d ao SP AP SP n a t i an SP,0.48771 0.3075 0.1025 0.26 0.88 0.01 0.02 0.17 0.25 0.13 0.63 0.13 0.365 0.055 0.11 0.31 0.19 0.01 1.67 0.7255
4_htdst_11,SP i ong van d ou b u h u ei d ong AP sh en m e j i ao r en c uo AP,0.366735 0.01 0.2275 0.36 0.0625 0.27 0.11 1.05 0.41 0.01 0.02 0.1 0.68 0.29 0.16 0.34 0.08 0.24 0.14 0.01 0.73 0.1 0.24 0.15 0.35 0.27419
4_slsz_26,ch u l e n i zh i uai d e k ong b ai AP,0.23 0.28 0.08 0.2875 0.0725 0.63 0.14 0.37 0.69 0.06 0.24 0.18 0.25 0.08 0.325 0.28781
4_dance_9,n i g ei SP d e ai SP,0.08 0.25 0.12 1.785 0.125 0.03 2.2 0.2 0.78281
4_wzqad_24,g uan x i s u ei r an b u z ai i i ang SP AP SP,0.15 0.3075 0.1525 0.2275 0.2125 0.01 0.25 0.13 0.35 0.1 0.25 0.17 0.35 0.32 0.01 0.82 0.385 0.31 0.06937
4_syst_1,SP n eng g ou i ong b ao d e j i ou b ie l a ch e AP SP,0.31 0.13 0.15 0.07 0.6175 0.0125 0.03 0.11 0.38 0.13 0.32 0.17 0.05 0.315 0.105 0.2 0.11 0.32 0.2 0.28 0.3635 0.384354
4_jd_20,SP g uo l e t ai j i ou m ei r en j i d e AP,0.375646 0.2 0.36 0.11 0.28 0.22 0.36 0.23 0.01 0.02 0.14 0.28 0.3 0.34 0.16 0.38 0.08 0.53 0.29575
4_syst_14,h ao d e h uai d e SP AP d ou sh i f eng j ing SP AP,0.12 0.09 0.1 0.1 0.16 0.1475 0.0625 0.385 0.08 0.315 0.09 0.1 0.29 0.01 0.17 0.34 0.14 0.835 0.15 0.33206
4_jd_15,uo m en d ou b u zh i d ao SP AP h u ei b u h u ei i ou i h ou SP AP SP,0.1375 0.0925 0.14 0.12 0.13 0.16 0.17 0.2 0.2 0.12 0.565 0.08 0.275 0.2 0.01 0.02 0.15 0.3 0.18 0.01 0.43 0.02 0.49 0.15 0.21 1.855 0.365 0.44144 0.345918
4_nn_16,ai i g e r en x i u ang t a g uo g eng h ao AP,0.5275 0.2625 0.08 0.2 0.13 0.42 0.19 0.21 0.01 0.24 0.14 0.43 0.1 0.18 0.09 0.19 0.12 0.56 0.51756
4_trhxn_20,SP t u r an h ao x i ang n i AP n i h u ei z ai n a l i AP SP,0.41542 0.13 0.3 0.1 0.3075 0.1325 0.71 0.84 0.01 0.1 0.07 0.275 0.445 0.14 0.22 0.14 0.01 0.34 0.13 0.66 0.13 0.83 0.07 0.285 0.35881 0.228413
4_nbzdds_6,SP h en k ao j in SP AP,0.294649 0.13 0.21 0.14 0.55 0.17 0.495 0.075 0.34306
4_nbzdds_24,h u d ie zh a j i c i i an j ing SP AP SP,0.19 0.24 0.07 0.22 0.15 0.59 0.1 0.19 1.03 0.32 0.01 0.02 0.12 0.88 0.365 0.18 0.08513
4_zgz_27,SP n a j i ou r ang uo zh an z ai n i d e b ei h ou SP AP,0.309796 0.12 0.12 0.11 0.05 0.02 0.12 0.3875 0.1225 0.17 0.48 0.16 0.26 0.13 0.49 0.14 0.38 0.2 0.23 0.18 1.375 0.08 0.50325
4_nn_6,SP x i n i d e x i h uan,0.40102 0.25 0.12 0.12 0.16 0.14 0.4 0.2 0.37 0.17 0.50812
4_dance_10,SP u zh u d e d eng d ai SP AP,0.313401 0.26 0.11 0.3 0.1 0.26 0.13 2.63 0.08 1.24 0.275 0.59225
4_zgz_1,n i sh i h ai sh ang d e i an h uo SP AP,0.28 0.26 0.4075 0.03 0.0925 0.25 0.18 0.34 0.08 0.23 0.02 0.33 0.21 0.405 0.07 0.32125
4_syst_22,SP van l i ang z ou g uo d e n ei x ie q v zh e SP,0.199637 0.1475 0.1325 0.01 0.14 0.14 0.35 0.14 0.35 0.16 0.31 0.16 0.3 0.2 0.11 0.19 0.33 0.13 0.31 0.510469
4_yhys_20,SP ve er m ing f eng er q ing AP SP,0.425601 0.1975 1.1425 0.23 1.38 0.22 1.12 0.28 0.22 0.32 0.34931 0.360726
4_sh_6,SP uo i ou b u c u ei r uo SP AP h e k u ang n a s uan sh en m e sh ang AP,0.07 0.8075 0.0125 0.02 0.16 0.78 0.23 0.01 0.28 0.13 0.78 0.115 0.345 0.22 0.28 0.19 0.01 0.35 0.06 0.3 0.19 0.29 0.18 0.23 0.18 0.33 0.16 0.46 0.35331
4_wzqad_7,m ei uo d e r i z i SP AP n i b ie l ai u i ang SP AP,0.13 0.3775 0.36 0.1025 0.15 0.21 0.2 0.17 0.44 0.1 0.2625 0.1375 0.27 0.09 0.33 0.15 0.54 0.01 0.01 1.655 0.215 0.54519
4_syst_36,sh i j i an sh i r ang r en c u b u j i f ang d e d ong x i AP,0.16 0.11 0.13 0.08 0.04 0.16 0.0475 0.1525 0.18 0.08 0.13 0.17 0.1 0.17 0.08 0.18 0.27 0.19 0.37 0.1 0.18 0.11 0.31 0.17 0.155 0.2385
4_nbzdds_21,SP g ao k ong l i SP AP SP,0.390363 0.08 0.42 0.23 0.33 0.61 0.49 0.265 0.385 0.467012
4_dance_24,SP u ch i zh ong d e r en q van AP j i an j i an s an k ai AP,0.41 0.02 0.18 0.2075 0.1125 0.29 0.09 0.25 0.14 0.3 0.15 0.365 0.2675 0.1175 0.05 0.57 0.12 0.05 0.475 0.235 0.63 0.17 0.67 0.353
4_syst_28,SP q ing sh i i ou f eng in i ou sh i SP v SP AP SP,0.421156 0.14 0.09 0.3075 0.14 0.0125 0.03 0.19 0.01 1.03 0.01 0.07 0.18 0.305 0.095 0.7 0.1 0.491 0.37898
