name,ph_seq,ph_dur
36_nbzdds_27,SP d an j i k e h u ei l uo d i SP,0.357506 0.1 0.2 0.09 0.11 0.29 0.46 0.38 0.01 0.08 0.05 0.25 0.14 1.075 0.499086
36_ydt_31,sh i n i r ang uo k an j i an g an k u sh a m o k ai ch u h ua i SP d uo AP SP,0.22 0.2175 0.0625 0.2 0.08 0.26 0.155 0.125 0.17 0.1 0.03 0.16 0.09 0.15 0.17 0.05 0.24 0.14 0.19 0.1675 0.1125 0.1575 0.1025 0.15 0.14 0.23 0.11 0.09 0.14 0.08 0.33081 0.210794
36_hsgddj_14,SP n i d e i sh an SP spn o j i ou SP,0.306553 0.09 0.2275 0.0225 0.1875 0.18 0.1625 0.12 0.08 0.06 0.25 0.17 0.03 0.18 0.621044
36_ykndyw_30,SP u x i an k e n eng SP d e ie uan SP,0.471043 0.06 0.25 0.01 0.195 0.175 0.1 0.21 1.135 0.595 0.1 0.67 0.01 0.455 0.48256
36_yd_2,h uan x i ang j i ao t ang l i d e n a ch ang SP h u en l i SP,0.17 0.2 0.3775 0.0125 0.01 0.29 0.01 0.02 0.19 0.21 0.18 0.19 0.16 0.66 0.04 0.215 0.225 0.17 0.28 0.17 0.02 0.59 0.09 0.25 0.659055
36_yd_19,SP x i AP g uan z ai SP b i c i i an zh ong zh ao SP i ong q i SP AP SP,0.112902 0.34 0.07 0.1125 0.0875 0.22 0.14 0.205 0.095 0.07 0.18 0.56 0.01 0.01 0.56 0.17 0.58 0.15 0.555 0.545 0.01 0.02 0.24 0.49 0.18 0.22 0.504327
36_ykndyw_3,d ang SP uo SP k spn r en b u zh u d e sh i h ou SP,0.21 0.26 0.1 0.495 0.125 0.05 0.09 0.23 0.17 0.09 0.14 0.22 0.2 0.07 0.09 0.7075 0.0125 0.27 0.445 0.720251
36_hsgddj_8,SP uo ai d i zh ong h ai d e t i an q ing SP AP,1.089909 0.02 0.24 0.17 0.36 0.15 0.21 0.15 0.33 0.16 0.31 0.19 0.02 0.34 0.23 0.435 0.105 0.53044
36_la_3,SP d e g uo q ie SP g uo SP,0.181746 0.18 0.12 0.14 0.02 0.27 0.305 0.065 0.18 0.745 0.43637
36_sjmhynhhxk_4,SP r u h ou sh ang s uan k e k ou SP,0.370907 0.09 0.1575 0.2025 0.3275 0.1825 0.31 0.17 0.1875 0.1525 0.3075 0.1825 0.275 0.818959
36_nbzdds_33,SP uo q ve m ei zh ua SP j in n i AP SP,0.06 0.1425 0.2575 0.3875 0.2825 0.21 0.19 0.39 0.08 0.27 0.31 0.3 0.95 0.54 0.06506
36_nbzdds_24,SP h u d ie zh a j i c i i an j ing SP,0.04 0.2 0.2675 0.0525 0.1575 0.2025 0.52 0.13 0.11 1.19 0.15 0.01 0.16 0.19 0.66 0.752235
36_yxqc_25,zh e sh i j ie f eng h ua zh eng m ao k e b ie g u f u h ao sh i g u ang SP,0.12 0.03 0.2975 0.08 0.0825 0.08 0.18 0.15 0.11 0.07 0.18 0.07 0.16 0.13 0.14 0.13 0.1 0.11 0.17 0.1 0.13 0.13 0.17 0.07 0.25 0.065 0.105 0.02 0.14 0.28456
36_zgz_9,z ong z ai g u d an sh i SP h ou t i ao u ang SP ie k SP,0.13 0.1 0.1 0.07 0.15 0.28 0.07 0.11 0.23 0.33 0.05 0.2 0.2 0.2 0.01 0.58 0.02 0.185 0.565 0.01 1.08 0.20625
36_la_27,SP n i zh i SP g u zh e z i j i i ong b ao,0.376712 0.12 0.09 0.11 0.075 0.065 0.08 0.12 0.09 0.05 0.18 0.12 0.12 0.32 0.01 0.25 0.05 0.21663
36_sjmhynhhxk_28,SP uo zh i t a ch eng f eng spn o l ang q v l e h ei an i t ang AP,0.23839 0.05 0.14 0.0875 0.1125 0.1 0.14 0.12 0.12 0.21 0.03 0.05 0.01 0.23 0.16 0.08 0.1 0.08 0.15 0.23 0.23 0.19 0.25 0.35 0.54775
36_nn_18,SP n i b i z i j i g eng zh ong i ao SP,0.129025 0.12 0.1925 0.0975 0.1475 0.1625 0.1375 0.1425 0.14 0.16 0.34 0.23 0.51 0.01 0.955 0.403742
36_mdlbsy_20,m a d e l i b u s i i AP t u r an d e x i ang n i an n i SP AP,0.13 0.1775 0.1125 0.1575 0.1225 0.31 0.15 0.09 0.25 0.01 0.205 0.345 0.1 0.13 0.1 0.21 0.05 0.3 0.28 0.01 0.08 0.06 0.02 0.08 0.08 0.435 0.13 0.40294
36_mtnh_5,SP z ai SP j v b ei zh u f u SP h ou d ou SP z ou s an SP,0.233424 0.29 0.135 0.055 0.12 0.1 0.16 0.12 0.17 0.11 0.26 0.425 0.285 0.13 0.25 0.05 0.4 0.05 0.21 0.41 0.29 0.5 1.169882
36_yd_5,x i SP g uan z ai b i c i i an zh ong SP zh ao SP i ong q i SP,0.26 0.145 0.065 0.09 0.24 0.13 0.21 0.15 0.21 0.55 0.01 0.01 0.57 0.19 0.33 0.28 0.15 0.585 0.595 0.01 0.03 0.27 0.5 0.576255
36_yd_22,SP n i uo SP ve d ing AP n an g uo d e u ang sh i b u x v SP t i SP AP SP,0.05 0.15 0.3275 0.2475 0.095 0.33 0.15 0.285 0.335 0.08 0.25 0.1 0.31 0.05 0.01 0.01 0.51 0.36 0.08 0.15 0.29 0.34 0.225 0.105 0.2 0.28 0.1 0.66369 0.435306
36_nbzdds_20,SP spn an x spn z ai n i SP k an b u j i an d e AP SP,0.15 0.03 0.0625 0.255 0.19 0.0825 0.24 0.11 0.17 0.05 0.11 0.16 0.16 0.49 0.18 0.01 0.3175 0.0825 0.325 0.37769 0.38712
36_la_29,SP b u z ai zh ong i ao SP,0.131293 0.18 0.295 0.145 0.2375 0.1725 0.38 0.01 0.995 0.671861
36_hsgddj_27,SP uo sh i zh i h ua sh en g u d ao d e l an j ing AP,0.510204 0.075 0.1925 0.0475 0.125 0.1075 0.1325 0.1375 0.1325 0.12 0.13 0.12 0.11 0.16 0.13 0.47 0.07 0.16 0.13 0.12 0.26188
36_ykndyw_8,SP u x i an k e n eng SP d e ie uan SP,0.14 0.08 0.26 0.03 0.165 0.195 0.08 0.21 1.115 0.295 0.15 0.14 0.48 0.455 0.967137
36_nn_0,SP d ou k e SP i s u ei SP b i an d e SP,0.04 0.16 0.07 0.2 0.075 0.185 0.08 0.2 0.01 0.145 0.075 0.07 0.03 0.22 0.05 0.25 0.32269
36_ydt_7,SP i q i g uo x ia g e zh ou m o SP,0.05 0.02 0.31 0.1 0.13 0.05 0.23 0.21 0.11 0.03 0.25 0.1 0.22 0.495 0.949286
36_yycy_19,z ai i c i zh an r an n i SP,0.18 0.2775 0.28 0.2025 0.18 0.18 0.25 0.01 0.51 0.07 0.655 0.82737
36_ykndyw_18,r u g uo i ao uo x spn z e AP,0.15 0.16 0.12 0.3275 0.0225 0.29 0.32 0.24 0.35 0.16 0.12 0.31744
36_nn_11,z uo x in f ang SP n uan n uan d e h ao b ao m an SP AP,0.1 0.1 0.2 0.12 0.18 0.42 0.37 0.06 0.12 0.14 0.24 0.05 0.11 0.17 0.13 0.16 0.16 0.14 0.765 0.37 0.19075
36_hsgddj_1,SP i ou zh e z u ei SP j v d a d e sh en ing SP,0.16 0.01 0.02 0.15 0.07 0.15 0.01 0.095 0.055 0.14 0.35 0.16 0.2 0.11 0.27 0.24 0.35 0.485 0.24906
36_ybkjdn_3,er sh i uo SP zh ong v d e zh i l e n i d e f ang x i ang SP,0.15 0.2 0.01 0.14 0.13 0.12 0.1475 0.0825 0.1 0.09 0.19 0.03 0.15 0.08 0.12 0.09 0.08 0.05 0.19 0.24 0.21 0.01 0.32 0.66912
36_ybkjdn_0,r u g uo i ou i t i an uo i ao q v l i ou l ang SP,0.19 0.11 0.12 0.3675 0.0125 0.01 0.04 0.18 0.01 0.13 0.2 0.01 0.1575 0.1725 0.08 0.08 0.01 0.43 0.12 0.23 1.11533
36_nbzdds_9,SP uo SP q ve m ei zh uo AP j in n i SP,0.393923 0.055 0.095 0.2 0.3775 0.3025 0.17 0.21 0.365 0.115 0.22 0.46 0.05 0.31 0.767044
36_ykndyw_23,d ang SP x in m an m an k ao j in d e sh i h ou SP,0.09 0.01 0.09 0.27 0.57 0.04 0.18 0.13 0.2375 0.1425 0.1825 0.2275 0.18 0.05 0.07 0.69 0.01 0.22 0.275 1.00225
36_ykndyw_17,SP g ang x ia m ei SP t ou SP q ve sh ang x in t ou SP,0.361066 0.08 0.1 0.22 0.1875 0.0925 0.175 0.045 0.16 0.445 0.415 0.13 0.11 0.19 0.17 0.24 0.5175 0.2125 0.74 0.1915
36_mtnh_36,zh ang d a i h ou SP,0.13 0.18 0.12 0.3175 0.3625 0.26 0.58 0.979367
36_syst_8,SP sh ei r ang SP,0.496735 0.31 0.75 0.18 0.73 0.92583
36_trhxn_9,g uo d e SP k spn l e h uo SP u ei q v SP,0.26 0.3475 0.0825 0.14 0.16 0.01 0.85 0.09 0.65 0.23 0.33 0.53 0.01 0.6475 0.2525 0.765 0.84162
36_mtnh_44,m ing t i an n i h ao SP sh eng in d uo m i ao x i ao AP,0.16 0.1575 0.1425 0.02 0.1575 0.1725 0.33 0.2 0.645 0.455 0.2 0.46 0.09 0.05 0.21 0.11 0.01 0.1475 0.2325 0.01 0.565 0.46731
36_la_45,SP uo m ei x i ang j i ou ch an AP,0.231474 0.1275 0.1525 0.19 0.3075 0.0125 0.2225 0.1175 0.03 0.23 0.21 0.175 0.38056
36_yycy_16,j i an x ing j i an spn AP q v SP d e SP uo m en SP,0.13 0.06 0.0575 0.1525 0.07 0.79 0.02 0.01 0.195 0.105 0.17 0.195 0.455 0.08 0.235 0.185 0.38 0.05 0.64 0.67411
36_mtnh_26,zh ang d a i h ou AP SP,0.16 0.1 0.18 0.3075 0.4425 0.23 0.525 0.586 0.466054
36_sjmhynhhxk_9,SP uo zh i t a f eng SP v j i an ch eng t u j ing r i m u b u sh ang AP,0.226939 0.09 0.12 0.1175 0.1025 0.11 0.15 0.175 0.065 0.02 0.14 0.04 0.05 0.14 0.11 0.1 0.06 0.16 0.04 0.19 0.16 0.04 0.15 0.07 0.2 0.28 0.32 0.49487
36_yycy_41,SP j i an x ing j i an spn q v AP d e SP uo m SP,0.317279 0.16 0.08 0.02 0.15 0.09 0.13 0.05 0.61 0.345 0.215 0.22 0.43 0.08 0.28 0.23 0.3 1.445 0.657015
36_knf_1,SP q i ou t i an d e ve SP n eng f ou zh ao l i ang SP d ong t i an d e x ve SP,0.258095 0.2075 0.0125 0.02 0.19 0.02 0.1275 0.0625 0.2675 0.7075 0.385 0.1 0.12 0.13 0.04 0.18 0.24 0.06 0.01 0.26 0.05 0.08 0.12 0.18 0.02 0.2 0.05 0.305 0.255 0.605 0.63079
36_mtnh_37,SP uo zh i n eng b en SP spn ao SP AP,0.625351 0.04 0.25 0.2175 0.0825 0.2325 0.0575 0.23 0.06 0.07 0.715 0.105 0.33069
36_wyy_38,SP uo SP spn i SP u ei n i AP SP,0.16 0.25 0.06 0.4475 0.4225 0.49 0.01 0.1 0.14 0.41 0.50538 0.25898
36_mtnh_43,SP i b i an sh i q v SP i b i an z ai x spn zh ao SP,0.294626 0.12 0.16 0.01 0.1425 0.5375 0.05 0.22 0.535 0.705 0.2 0.11 0.02 0.2 0.08 0.12 0.2 0.18 0.12 0.615 0.997357
36_ydt_16,SP i an sh en j i an d ing zh e uo m en d e x spn z e SP AP,0.06 0.01 0.0675 0.0725 0.1025 0.165 0.0125 0.0975 0.0825 0.1475 0.1325 0.23 0.17 0.12 0.26 0.05 0.085 0.255 0.13 0.1 0.93 0.205 0.5785
36_nn_45,SP uo x i ang sh uo q i sh i n i h en h ao AP,0.436077 0.0875 0.2125 0.01 0.1375 0.1525 0.1275 0.1825 0.115 0.255 0.11 0.09 0.16 0.11 0.2 0.12 0.19 0.28712
36_ydt_49,SP uo sh i m i k ai l ang j i l uo AP,0.585828 0.0475 0.31 0.05 0.1625 0.05 0.22 0.19 0.08 0.15 0.14 0.16 0.14 0.4 0.36744
36_ykndyw_19,SP zh i SP n eng ai i g e r en AP SP,0.430023 0.14 0.015 0.285 0.05 0.3075 0.3025 0.32 0.18 0.24 0.28 0.21 0.31 0.359592
36_adgy_11,l ei l e z u ei d ao u en r ou x i ang SP AP q ing q ing d e SP f an ch ang SP,0.13 0.15 0.08 0.12 0.17 0.01 0.1325 0.0775 0.3 0.02 0.02 0.18 0.05 0.23 0.01 0.74 0.085 0.4475 0.1675 0.09 0.16 0.18 0.08 0.72 0.25 0.2 0.28 0.24 0.845 0.972695
36_nbzdds_15,SP x i ang q ing SP spn en d a v SP AP SP,0.399229 0.2075 0.0125 0.0875 0.1925 0.53 0.13 0.03 0.28 0.11 0.65 0.29 0.11 0.41188 0.330907
36_qssymm_35,SP t i an ia AP h e ch u SP AP sh i g u ei h SP,0.234671 0.1 0.02 0.02 0.625 0.365 0.13 0.225 0.235 1.69 0.14 0.4 0.25 0.02 0.55 0.01 0.12 2.325 0.08931
36_ydt_12,sh i n i r ang uo k an j i an g an k u sh a m o k ai ch u h ua i SP d uo AP SP,0.21 0.2075 0.0925 0.14 0.11 0.28 0.15 0.15 0.18 0.08 0.04 0.16 0.08 0.1575 0.1325 0.06 0.23 0.16 0.15 0.19 0.11 0.1475 0.1125 0.13 0.17 0.24 0.18 0.09 0.09 0.09 0.27863 0.362948
36_ykndyw_14,SP r ang uo ch eng u ei AP n i d e i ou SP k e n eng SP,0.437392 0.11 0.01 0.45 0.22 0.25 0.02 0.54 0.35 0.1 0.1 0.21 0.24 0.01 0.195 0.075 0.18 0.11 0.21 0.91 1.176749
36_syst_0,SP n eng g ou uo j in d e SP j i ou SP b ie f ang l e SP,0.236281 0.14 0.13 0.11 0.5075 0.0125 0.21 0.36 0.07 0.29 0.04 0.25 0.01 0.24 0.1 0.09 0.13 0.21 0.13 0.28 0.195 0.41919
36_trhxn_4,x i ang AP n i an SP r u g uo h u ei i ou sh eng in SP,0.2 0.01 0.01 0.3275 0.1125 0.01 0.385 0.375 0.08 0.23 0.18 0.19 0.65 0.01 0.1 0.01 0.06 0.28 0.57 1.04 0.848566
36_qys_7,s an b o l i ou x i ang c i ch SP,0.19 0.13 0.06 0.11 0.01 0.01 0.3475 0.2325 0.01 0.5175 0.2325 0.19 1.22 0.507308
36_ykndyw_0,SP d ang h ua v SP k ai sh i SP d uo v d e sh i h ou SP,0.471859 0.15 0.08 0.2 0.3275 0.1325 0.08 0.13 0.1 0.22 0.185 0.065 0.12 0.24 0.28 0.08 0.09 0.62 0.01 0.26 0.305 0.551176
36_yxqc_40,z u ei l ang m an b u g uo v n i b ing j i an k an x i i ang AP SP,0.15 0.01 0.1675 0.0625 0.1575 0.0925 0.14 0.12 0.4 0.08 0.29 0.14 0.1 0.11 0.16 0.16 0.18 0.01 0.08 0.09 0.0575 0.2325 0.48 0.01 0.145 0.276 0.105125
36_la_36,SP uo x spn z e ch eng d an AP SP,0.270068 0.3025 0.1775 0.1575 0.0925 0.22 0.22 0.3 0.08 0.6 0.34744 0.25737
36_qys_2,SP b en q v q i ve x ing ch ang SP,0.343583 0.14 0.08 0.12 0.04 0.25 0.3675 0.5025 0.28 0.19 0.22 0.635 0.655273
36_mtnh_2,n a m o h u d e SP j i an b ang SP,0.19 0.16 0.15 0.12 0.16 0.2075 0.1125 0.485 0.295 0.11 0.03 0.215 0.075 0.205 0.29469
36_ykndyw_34,r u g uo i ao uo SP k ai SP k ou SP,0.2 0.16 0.16 0.2975 0.0225 0.31 0.32 0.08 0.15 0.305 0.075 0.12 0.155 0.26887
36_qssymm_22,j in g uan k u ang f eng SP AP SP spn ing d e q i SP,0.17 0.1 0.1 0.15 0.16 0.01 0.295 0.245 0.46 0.395 0.105 0.23 0.03 0.33 0.09 0.34 0.31 1.17 0.69706
36_qssymm_21,SP ch e r u l i ou sh u ei m a r u l ong SP,0.345828 0.32 0.0775 0.0925 0.09 0.01 0.01 0.4075 0.2725 0.01 0.37 0.11 0.19 0.03 0.01 0.28 0.18 0.21031
36_nn_48,SP b u i ao q i ou h u ei b ao SP,0.246621 0.11 0.6175 0.0125 0.0475 0.1525 0.01 0.1 0.17 0.02 0.3575 0.1825 0.175 0.34488
36_yd_1,SP uo m en z ai SP u i an SP d i x ia q i an SP AP sh ou SP t ing SP,0.13 0.3075 0.0425 0.2775 0.1125 0.25 0.12 0.28 0.02 0.295 0.055 0.1 0.46 0.25 0.51 0.25 0.04 0.37 0.115 0.125 0.2 0.16 0.06 0.18 0.475 0.29494
36_ykndyw_29,SP u x v i an v SP u j in l ang m an SP,0.08 0.355 0.275 0.65 0.02 0.61 0.51 0.67 0.15 0.22 0.18 0.1 0.2 0.17 0.415 0.85492
36_yycy_13,SP uo d uo x i ang z ai j i an n i AP SP,0.566417 0.1475 0.0525 0.2175 0.34 0.0125 0.1075 0.1225 0.19 0.19 0.01 0.15 0.13 0.1 0.32269 0.380023
36_adgy_18,k u h ai zh ong AP spn i ao d ang zh e n i n a AP j i ou sh i d e m u i ang SP AP,0.13 0.08 0.16 0.285 0.115 0.135 0.1525 0.0325 0.01 0.5 0.11 0.39 0.18 0.71 0.05 0.67 0.1 0.135 0.275 0.09 0.04 0.2575 0.3125 0.09 0.07 0.57 0.16 1.16 0.02 0.01 0.14 0.45294
36_qssymm_32,SP g ao l ou u ang d uan q ing i ou d u zh ong SP AP,0.205533 0.11 0.1775 0.0725 0.5075 0.0125 0.01 0.06 0.1 0.18 0.43 0.01 0.02 0.14 0.1 0.2 0.61 0.09 0.4905
36_ydt_51,SP i ong x in k e h ua z u ei x ing f u d e SP f eng g SP,0.547392 0.02 0.095 0.155 0.1375 0.1625 0.3175 0.1825 0.245 0.175 0.01 0.18 0.29 0.16 0.27 0.3 0.13 0.715 0.275 0.18 0.26 0.04 2.469582
36_mdlbsy_13,SP m a d e l i AP b u s SP i i AP t u r an n a m e x i ang n i an n i AP,0.289274 0.03 0.2275 0.0525 0.2175 0.1025 0.07 0.3275 0.0725 0.09 0.15 0.13 0.01 0.19 0.34 0.1 0.12 0.1 0.21 0.05 0.22 0.01 0.04 0.29 0.01 0.05 0.09 0.01 0.22 0.06 0.585 0.32969
36_la_16,SP f an d ao sh i n i d e SP spn ei b an SP,0.312721 0.19 0.4 0.05 0.25 0.21 0.14 0.09 0.11 0.06 0.08 0.14 0.15 0.02 0.06 0.30237 0.104195
36_adgy_4,SP uo i ong j in i sh eng i sh i l ai AP j i ang n i SP g ong SP i ang SP AP,0.379274 0.01 0.01 0.6375 0.1525 0.25 0.49 0.27 0.45 0.62 0.32 0.25 0.39 0.11 0.25 0.45 0.01 0.04 0.14 0.275 0.075 0.1 0.715 0.095 0.01 0.475 0.245 0.434
36_zgz_8,SP uo AP sh i zh u ei zh u zh e n i d e i an m ou SP,0.11 0.085 0.14 0.035 0.04 0.3075 0.0125 0.01 0.15 0.15 0.17 0.09 0.16 0.23 0.08 0.33 0.02 0.38 0.05 0.28 0.4905
36_gddzh_2,SP i k e x ing x ing d e sh an l i ang SP b u SP z u i SP g ou ch eng i g e x ing x i ang SP,0.450499 0.08 0.15 0.05 0.24 0.2875 0.2225 0.25 0.03 0.28 0.27 0.4075 0.1225 0.01 0.445 0.705 0.07 0.03 0.04 0.14 0.23 0.11 0.07 0.09 0.3 0.25 0.2 0.17 0.15 0.09 0.24 0.28 0.68 0.01 0.03 0.739467
36_knf_0,SP ch u en t i an SP AP SP d e f eng SP n eng f ou ch u ei l ai x ia t i an d e v SP,0.642653 0.17 0.01 0.01 0.01 0.01 0.045 0.19 0.125 0.18 0.04 0.07 0.01 0.21 1.16 0.15 0.11 0.14 0.06 0.38 0.01 0.02 0.14 0.395 0.215 0.16 0.13 0.02 0.13 0.05 0.31 0.505 0.608037
36_qmnlg_20,SP uo b i an ch eng h u ang l i ang d e j ing x i ang SP,0.464286 0.02 0.22 0.01 0.1875 0.1225 0.05 0.95 0.01 0.01 0.09 0.01 0.2 0.05 0.12 0.25 0.2 0.25 0.01 0.435 0.637635
36_nbzdds_47,n i b u zh i d ao AP d e SP sh AP SP,0.13 0.11 0.23 0.4675 0.1925 0.22 0.1 0.455 0.13 0.245 0.5 0.04 0.34 0.135 0.9775
36_sjmhynhhxk_1,SP u ie x ing ch en SP sh i b en z ou zh i i ou SP,0.25 0.01 0.03 0.21 0.16 0.17 0.155 0.115 0.03 0.05 0.12 0.3 0.15 0.14 0.21 0.41 0.02 0.585 0.808862
36_qssymm_31,SP t i an ie u j in d e u q i ong SP AP,0.458435 0.12 0.02 0.02 0.5875 0.0425 0.17 0.26 0.07 0.24 0.35 0.26 0.01 0.415 0.085 0.43831
36_yxqc_41,uo SP x in zh i s uo x i ang SP,0.01 0.13 0.19 0.14 0.1 0.0775 0.1625 0.1575 0.1725 0.01 1.46 0.54445
36_fq_3,SP u ei x i ao zh e sh uo h u ei q v b a AP zh uan sh en l ei sh i i an d AP SP,0.25 0.01 0.03 0.3975 0.0125 0.02 0.18 0.1 0.23 0.2925 0.4575 0.01 0.0575 0.1725 0.11 0.14 0.17 0.42 0.11 0.04 0.22 0.33 0.07 0.14 0.49 0.45 0.01 0.01 0.29 0.165 0.51955
36_yd_25,zh ao g u z i j i SP AP,0.14 0.2175 0.1725 0.18 0.19 0.17 0.22 0.495 0.14 0.30412
36_yd_27,SP n i uo AP ve d ing AP SP i zh eng ch ao h en SP k spn i ao h an SP t ing SP AP SP,0.201406 0.16 0.4175 0.2575 0.1225 0.2725 0.14 0.26 0.385 0.055 0.21 0.15 0.23 0.16 0.24 0.11 0.275 0.045 0.01 0.78 0.01 0.01 0.22 0.38 0.05 0.15 0.395 0.125 0.48687 0.375488
36_la_1,SP h ou h u ei c ong l ai m ei i ou zh en x i SP g uo uo SP,0.674671 0.07 0.09 0.11 0.02 0.02 0.18 0.14 0.08 0.04 0.13 0.2 0.01 0.07 0.15 0.23 0.26 0.235 0.075 0.1 0.68 0.02 0.59487
36_wyy_17,SP uo SP spn i SP u ei n i AP SP,0.12 0.23 0.06 0.4675 0.3525 0.2 0.01 0.61 0.33 0.165 0.38075 0.185102
36_gddzh_1,SP r u g uo uo sh i i zh i n SP i ao i ao u ang h e ch u q v f ei x i ang SP,0.335329 0.15 0.37 0.08 0.01 0.32 0.61 0.01 0.215 0.225 0.28 0.805 0.615 0.02 0.01 0.02 0.01 0.01 0.19 0.24 0.2975 0.1425 0.15 0.18 0.25 0.26 0.2775 0.2425 0.01 0.425 0.30881
36_yycy_10,SP n a spn a c ong c ong i i an j i ou SP b ie l i SP,0.473379 0.14 0.0975 0.0725 0.03 0.16 0.2675 0.1425 0.33 0.7 0.01 0.02 0.18 0.01 0.18 0.09 0.08 0.15 0.16 0.58 0.70994
36_yd_26,SP j i ou s uan m ou SP t i an AP SP i g e r en g u j i SP,0.424898 0.15 0.03 0.0575 0.1025 0.0875 0.1825 0.465 0.055 0.18 0.02 0.26 0.37 0.11 0.29 0.08 0.12 0.12 0.39 0.11 0.215 0.195 1.27 0.635958
36_yxqc_1,SP ie SP g ei n i q i an i an uan SP v d ou sh uo b u j in d e m u g u ang AP,0.32941 0.025 0.095 0.1 0.15 0.08 0.06 0.2 0.01 0.01 0.01 0.44 0.12 0.18 0.14 0.07 0.0875 0.2025 0.09 0.17 0.02 0.23 0.16 0.06 0.17 0.09 0.06 0.2 0.01 0.305 0.39206
36_adgy_12,SP uo i ong j in i sh eng i sh i l ai j i ang n i SP g ong i ang SP AP,0.47771 0.01 0.01 0.6575 0.1225 0.26 0.53 0.24 0.43 0.59 0.39 0.21 0.43 0.26 0.21 0.03 0.35 0.12 0.32 0.07 0.09 0.75 0.02 0.55 0.21 0.43719
36_nn_17,d a c ong x in l i n uan n uan d e AP SP,0.13 0.1275 0.1625 0.0875 0.1925 0.1575 0.1425 0.13 0.14 0.19 0.09 0.23 0.08 0.15 0.312 0.36449
36_qssymm_33,SP spn an g uo ch u en x ia h e q i ou d ong AP SP,0.44873 0.03 0.1475 0.0625 0.18 0.17 0.02 0.1175 0.1325 0.11 0.14 0.43 0.2 0.01 0.37 0.16 0.4 0.21863 0.191338
36_ybkjdn_14,er sh i SP d ao SP r u j in SP,0.27 0.29 0.215 0.085 0.07 0.34 0.43 0.1 0.22 0.28 0.465 0.703119
36_mtnh_13,SP i ou x i ao zh e b en SP spn ao AP,0.13 0.02 0.02 0.23 0.01 0.2175 0.1225 0.1 0.16 0.245 0.065 0.08 0.69 0.34812
36_adgy_0,SP b a n i SP spn eng z ai sh ou sh ang SP q i an ch eng d e SP f en x i ang SP,0.129456 0.07 0.15 0.12 0.085 0.125 0.1275 0.0225 0.11 0.09 0.18 0.27 0.23 0.705 0.415 0.17 0.01 0.0975 0.1425 0.21 0.03 0.755 0.255 0.2 0.24 0.26 0.01 0.45 0.511566
36_zgz_2,SP uo sh i l ang h ua d e SP spn ao m o SP,0.11 0.1975 0.49 0.0125 0.08 0.24 0.18 0.15 0.11 0.355 0.135 0.1 0.15 0.27 0.37 0.34725
36_wyy_20,b ei f ang zh u t i an j i SP AP,0.16 0.205 0.165 0.235 0.125 0.18 0.22 0.02 0.23 0.22 0.675 0.155 0.45188
36_trhxn_15,SP r an h ou l i ou x ia SP z u ei t ong d e j i n i an SP spn in SP AP,0.370816 0.05 0.2775 0.1425 0.26 0.2775 0.0125 0.02 0.32 0.75 0.4 0.1 0.01 0.09 0.17 0.31 0.05 0.11 0.24 0.34 0.05 0.01 0.255 0.155 0.27 0.74 0.35 0.11469
36_ykndyw_4,d ang b ie r en k ai sh i SP d uo v d e sh i SP h ou SP,0.16 0.19 0.12 0.2 0.01 0.35 0.13 0.13 0.21 0.17 0.05 0.08 0.3 0.22 0.1 0.11 0.34 0.3 0.08 0.29 0.375 0.38075
36_knf_4,SP n eng SP f ou z ao i d i an SP k an t ou m ing spn d e f u x i an SP,0.36932 0.12 0.115 0.125 0.02 0.07 0.2 0.2275 0.2925 0.17 0.02 0.14 0.24 0.08 0.11 0.1 0.17 0.12 0.44 0.03 0.01 0.08 0.21 0.1 0.21 0.01 0.155 0.21987
36_yycy_15,SP j ie x SP i ang ch u c i l uo ie SP d e AP q i ou f en SP,0.129751 0.14 0.08 0.01 0.13 0.01 0.0675 0.1625 0.2275 0.1925 0.36 0.11 0.01 0.39 0.1 0.11 0.215 0.165 0.08 0.01 0.05 0.2 0.08 0.25794
36_ybkjdn_6,b u sh i i ou t i an i ou r en x i ang uo SP d i SP i SP k e SP t ang,0.15 0.03 0.3975 0.0125 0.01 0.02 0.16 0.02 0.26 0.01 0.02 0.09 0.03 0.63 0.01 0.01 0.22 0.14 0.08 0.2 0.1 0.18 0.04 0.13 0.205 0.095 0.1 0.15625
36_wyy_40,SP uo SP spn i u ei n i SP AP,0.408163 0.275 0.095 0.03 0.01 0.01 1.74 0.05 0.12 0.085 0.32463
36_bllxmx_3,SP d ou spn SP an u ang sh i j ie g eng m ei h ao SP AP,0.34356 0.09 0.01 0.04 0.05 0.2475 0.0225 0.0475 0.35 0.04 0.1925 0.2575 0.1325 0.08 0.17 0.2375 0.1325 0.545 0.235 0.48694
36_ykndyw_5,SP d ang ai q i ao q i ao l ai l in d e sh i h ou SP,0.25 0.1 0.2675 0.4425 0.26 0.01 0.0925 0.1775 0.01 0.26 0.06 0.29 0.07 0.25 0.07 0.04 0.74 0.01 0.23 0.32 0.27606
36_syst_9,SP sh SP i j i an sh i r ang r en c u b u j i f ang d e d ong x i AP,0.741519 0.235 0.055 0.01 0.1 0.05 0.0775 0.2325 0.07 0.1 0.14 0.11 0.09 0.17 0.14 0.12 0.05 0.2 0.23 0.24 0.38 0.11 0.16 0.11 0.23 0.24 0.135 0.2075
